PolicyID,ClientID,CountryCode,Cost,Income
2325,2325,gb,2325,2325
2326,2326,de,2326,2326
2327,2327,fr,2327,2327
2328,2328,fr,2328,2328
2329,2329,fr,2329,2329
2330,2330,gb,2330,2330
2331,2331,de,2331,2331
2332,2332,fr,2332,2332
2333,2333,fr,2333,2333
2334,2334,fr,2334,2334
2335,2335,gb,2335,2335
2336,2336,de,2336,2336
2337,2337,fr,2337,2337
2338,2338,fr,2338,2338
2339,2339,fr,2339,2339
2340,2340,gb,2340,2340
2341,2341,de,2341,2341
2342,2342,fr,2342,2342
2343,2343,fr,2343,2343
2344,2344,fr,2344,2344
2345,2345,gb,2345,2345
2346,2346,de,2346,2346
2347,2347,fr,2347,2347
2348,2348,fr,2348,2348
2349,2349,fr,2349,2349
2350,2350,gb,2350,2350
2351,2351,de,2351,2351
2352,2352,fr,2352,2352
2353,2353,fr,2353,2353
2354,2354,fr,2354,2354
2355,2355,gb,2355,2355
2356,2356,de,2356,2356
2357,2357,fr,2357,2357
2358,2358,fr,2358,2358
2359,2359,fr,2359,2359
2360,2360,gb,2360,2360
2361,2361,de,2361,2361
2362,2362,fr,2362,2362
2363,2363,fr,2363,2363
2364,2364,fr,2364,2364
2365,2365,gb,2365,2365
2366,2366,de,2366,2366
2367,2367,fr,2367,2367
2368,2368,fr,2368,2368
2369,2369,fr,2369,2369
2370,2370,gb,2370,2370
2371,2371,de,2371,2371
2372,2372,fr,2372,2372
2373,2373,fr,2373,2373
2374,2374,fr,2374,2374
2375,2375,gb,2375,2375
2376,2376,de,2376,2376
2377,2377,fr,2377,2377
2378,2378,fr,2378,2378
2379,2379,fr,2379,2379
2380,2380,gb,2380,2380
2381,2381,de,2381,2381
2382,2382,fr,2382,2382
2383,2383,fr,2383,2383
2384,2384,fr,2384,2384
2385,2385,gb,2385,2385
2386,2386,de,2386,2386
2387,2387,fr,2387,2387
2388,2388,fr,2388,2388
2389,2389,fr,2389,2389
2390,2390,gb,2390,2390
2391,2391,de,2391,2391
2392,2392,fr,2392,2392
2393,2393,fr,2393,2393
2394,2394,fr,2394,2394
2395,2395,gb,2395,2395
2396,2396,de,2396,2396
2397,2397,fr,2397,2397
2398,2398,fr,2398,2398
2399,2399,fr,2399,2399
2400,2400,gb,2400,2400
2401,2401,de,2401,2401
2402,2402,fr,2402,2402
2403,2403,fr,2403,2403
2404,2404,fr,2404,2404
2405,2405,gb,2405,2405
2406,2406,de,2406,2406
2407,2407,fr,2407,2407
2408,2408,fr,2408,2408
2409,2409,fr,2409,2409
2410,2410,gb,2410,2410
2411,2411,de,2411,2411
2412,2412,fr,2412,2412
2413,2413,fr,2413,2413
2414,2414,fr,2414,2414
2415,2415,gb,2415,2415
2416,2416,de,2416,2416
2417,2417,fr,2417,2417
2418,2418,fr,2418,2418
2419,2419,fr,2419,2419
2420,2420,gb,2420,2420
2421,2421,de,2421,2421
2422,2422,fr,2422,2422
2423,2423,fr,2423,2423
2424,2424,fr,2424,2424
2425,2425,gb,2425,2425
2426,2426,de,2426,2426
2427,2427,fr,2427,2427
2428,2428,fr,2428,2428
2429,2429,fr,2429,2429
2430,2430,gb,2430,2430
2431,2431,de,2431,2431
2432,2432,fr,2432,2432
2433,2433,fr,2433,2433
2434,2434,fr,2434,2434
2435,2435,gb,2435,2435
2436,2436,de,2436,2436
2437,2437,fr,2437,2437
2438,2438,fr,2438,2438
2439,2439,fr,2439,2439
2440,2440,gb,2440,2440
2441,2441,de,2441,2441
2442,2442,fr,2442,2442
2443,2443,fr,2443,2443
2444,2444,fr,2444,2444
2445,2445,gb,2445,2445
2446,2446,de,2446,2446
2447,2447,fr,2447,2447
2448,2448,fr,2448,2448
2449,2449,fr,2449,2449
2450,2450,gb,2450,2450
2451,2451,de,2451,2451
2452,2452,fr,2452,2452
2453,2453,fr,2453,2453
2454,2454,fr,2454,2454
2455,2455,gb,2455,2455
2456,2456,de,2456,2456
2457,2457,fr,2457,2457
2458,2458,fr,2458,2458
2459,2459,fr,2459,2459
2460,2460,gb,2460,2460
2461,2461,de,2461,2461
2462,2462,fr,2462,2462
2463,2463,fr,2463,2463
2464,2464,fr,2464,2464
2465,2465,gb,2465,2465
2466,2466,de,2466,2466
2467,2467,fr,2467,2467
2468,2468,fr,2468,2468
2469,2469,fr,2469,2469
2470,2470,gb,2470,2470
2471,2471,de,2471,2471
2472,2472,fr,2472,2472
2473,2473,fr,2473,2473
2474,2474,fr,2474,2474
2475,2475,gb,2475,2475
2476,2476,de,2476,2476
2477,2477,fr,2477,2477
2478,2478,fr,2478,2478
2479,2479,fr,2479,2479
2480,2480,gb,2480,2480
2481,2481,de,2481,2481
2482,2482,fr,2482,2482
2483,2483,fr,2483,2483
2484,2484,fr,2484,2484
2485,2485,gb,2485,2485
2486,2486,de,2486,2486
2487,2487,fr,2487,2487
2488,2488,fr,2488,2488
2489,2489,fr,2489,2489
2490,2490,gb,2490,2490
2491,2491,de,2491,2491
2492,2492,fr,2492,2492
2493,2493,fr,2493,2493
2494,2494,fr,2494,2494
2495,2495,gb,2495,2495
2496,2496,de,2496,2496
2497,2497,fr,2497,2497
2498,2498,fr,2498,2498
2499,2499,fr,2499,2499
2500,2500,gb,2500,2500
2501,2501,de,2501,2501
2502,2502,fr,2502,2502
2503,2503,fr,2503,2503
2504,2504,fr,2504,2504
2505,2505,gb,2505,2505
2506,2506,de,2506,2506
2507,2507,fr,2507,2507
2508,2508,fr,2508,2508
2509,2509,fr,2509,2509
2510,2510,gb,2510,2510
2511,2511,de,2511,2511
2512,2512,fr,2512,2512
2513,2513,fr,2513,2513
2514,2514,fr,2514,2514
2515,2515,gb,2515,2515
2516,2516,de,2516,2516
2517,2517,fr,2517,2517
2518,2518,fr,2518,2518
2519,2519,fr,2519,2519
2520,2520,gb,2520,2520
2521,2521,de,2521,2521
2522,2522,fr,2522,2522
2523,2523,fr,2523,2523
2524,2524,fr,2524,2524
2525,2525,gb,2525,2525
2526,2526,de,2526,2526
2527,2527,fr,2527,2527
2528,2528,fr,2528,2528
2529,2529,fr,2529,2529
2530,2530,gb,2530,2530
2531,2531,de,2531,2531
2532,2532,fr,2532,2532
2533,2533,fr,2533,2533
2534,2534,fr,2534,2534
2535,2535,gb,2535,2535
2536,2536,de,2536,2536
2537,2537,fr,2537,2537
2538,2538,fr,2538,2538
2539,2539,fr,2539,2539
2540,2540,gb,2540,2540
2541,2541,de,2541,2541
2542,2542,fr,2542,2542
2543,2543,fr,2543,2543
2544,2544,fr,2544,2544
2545,2545,gb,2545,2545
2546,2546,de,2546,2546
2547,2547,fr,2547,2547
2548,2548,fr,2548,2548
2549,2549,fr,2549,2549
2550,2550,gb,2550,2550
2551,2551,de,2551,2551
2552,2552,fr,2552,2552
2553,2553,fr,2553,2553
2554,2554,fr,2554,2554
2555,2555,gb,2555,2555
2556,2556,de,2556,2556
2557,2557,fr,2557,2557
2558,2558,fr,2558,2558
2559,2559,fr,2559,2559
2560,2560,gb,2560,2560
2561,2561,de,2561,2561
2562,2562,fr,2562,2562
2563,2563,fr,2563,2563
2564,2564,fr,2564,2564
2565,2565,gb,2565,2565
2566,2566,de,2566,2566
2567,2567,fr,2567,2567
2568,2568,fr,2568,2568
2569,2569,fr,2569,2569
2570,2570,gb,2570,2570
2571,2571,de,2571,2571
2572,2572,fr,2572,2572
2573,2573,fr,2573,2573
2574,2574,fr,2574,2574
2575,2575,gb,2575,2575
2576,2576,de,2576,2576
2577,2577,fr,2577,2577
2578,2578,fr,2578,2578
2579,2579,fr,2579,2579
2580,2580,gb,2580,2580
2581,2581,de,2581,2581
2582,2582,fr,2582,2582
2583,2583,fr,2583,2583
2584,2584,fr,2584,2584
2585,2585,gb,2585,2585
2586,2586,de,2586,2586
2587,2587,fr,2587,2587
2588,2588,fr,2588,2588
2589,2589,fr,2589,2589
2590,2590,gb,2590,2590
2591,2591,de,2591,2591
2592,2592,fr,2592,2592
2593,2593,fr,2593,2593
2594,2594,fr,2594,2594
2595,2595,gb,2595,2595
2596,2596,de,2596,2596
2597,2597,fr,2597,2597
2598,2598,fr,2598,2598
2599,2599,fr,2599,2599
2600,2600,gb,2600,2600
2601,2601,de,2601,2601
2602,2602,fr,2602,2602
2603,2603,fr,2603,2603
2604,2604,fr,2604,2604
2605,2605,gb,2605,2605
2606,2606,de,2606,2606
2607,2607,fr,2607,2607
2608,2608,fr,2608,2608
2609,2609,fr,2609,2609
2610,2610,gb,2610,2610
2611,2611,de,2611,2611
2612,2612,fr,2612,2612
2613,2613,fr,2613,2613
2614,2614,fr,2614,2614
2615,2615,gb,2615,2615
2616,2616,de,2616,2616
2617,2617,fr,2617,2617
2618,2618,fr,2618,2618
2619,2619,fr,2619,2619
2620,2620,gb,2620,2620
2621,2621,de,2621,2621
2622,2622,fr,2622,2622
2623,2623,fr,2623,2623
2624,2624,fr,2624,2624
2625,2625,gb,2625,2625
2626,2626,de,2626,2626
2627,2627,fr,2627,2627
2628,2628,fr,2628,2628
2629,2629,fr,2629,2629
2630,2630,gb,2630,2630
2631,2631,de,2631,2631
2632,2632,fr,2632,2632
2633,2633,fr,2633,2633
2634,2634,fr,2634,2634
2635,2635,gb,2635,2635
2636,2636,de,2636,2636
2637,2637,fr,2637,2637
2638,2638,fr,2638,2638
2639,2639,fr,2639,2639
2640,2640,gb,2640,2640
2641,2641,de,2641,2641
2642,2642,fr,2642,2642
2643,2643,fr,2643,2643
2644,2644,fr,2644,2644
2645,2645,gb,2645,2645
2646,2646,de,2646,2646
2647,2647,fr,2647,2647
2648,2648,fr,2648,2648
2649,2649,fr,2649,2649
2650,2650,gb,2650,2650
2651,2651,de,2651,2651
2652,2652,fr,2652,2652
2653,2653,fr,2653,2653
2654,2654,fr,2654,2654
2655,2655,gb,2655,2655
2656,2656,de,2656,2656
2657,2657,fr,2657,2657
2658,2658,fr,2658,2658
2659,2659,fr,2659,2659
2660,2660,gb,2660,2660
2661,2661,de,2661,2661
2662,2662,fr,2662,2662
2663,2663,fr,2663,2663
2664,2664,fr,2664,2664
2665,2665,gb,2665,2665
2666,2666,de,2666,2666
2667,2667,fr,2667,2667
2668,2668,fr,2668,2668
2669,2669,fr,2669,2669
2670,2670,gb,2670,2670
2671,2671,de,2671,2671
2672,2672,fr,2672,2672
2673,2673,fr,2673,2673
2674,2674,fr,2674,2674
2675,2675,gb,2675,2675
2676,2676,de,2676,2676
2677,2677,fr,2677,2677
2678,2678,fr,2678,2678
2679,2679,fr,2679,2679
2680,2680,gb,2680,2680
2681,2681,de,2681,2681
2682,2682,fr,2682,2682
2683,2683,fr,2683,2683
2684,2684,fr,2684,2684
2685,2685,gb,2685,2685
2686,2686,de,2686,2686
2687,2687,fr,2687,2687
2688,2688,fr,2688,2688
2689,2689,fr,2689,2689
2690,2690,gb,2690,2690
2691,2691,de,2691,2691
2692,2692,fr,2692,2692
2693,2693,fr,2693,2693
2694,2694,fr,2694,2694
2695,2695,gb,2695,2695
2696,2696,de,2696,2696
2697,2697,fr,2697,2697
2698,2698,fr,2698,2698
2699,2699,fr,2699,2699
2700,2700,gb,2700,2700
2701,2701,de,2701,2701
2702,2702,fr,2702,2702
2703,2703,fr,2703,2703
2704,2704,fr,2704,2704
2705,2705,gb,2705,2705
2706,2706,de,2706,2706
2707,2707,fr,2707,2707
2708,2708,fr,2708,2708
2709,2709,fr,2709,2709
2710,2710,gb,2710,2710
2711,2711,de,2711,2711
2712,2712,fr,2712,2712
2713,2713,fr,2713,2713
2714,2714,fr,2714,2714
2715,2715,gb,2715,2715
2716,2716,de,2716,2716
2717,2717,fr,2717,2717
2718,2718,fr,2718,2718
2719,2719,fr,2719,2719
2720,2720,gb,2720,2720
2721,2721,de,2721,2721
2722,2722,fr,2722,2722
2723,2723,fr,2723,2723
2724,2724,fr,2724,2724
2725,2725,gb,2725,2725
2726,2726,de,2726,2726
2727,2727,fr,2727,2727
2728,2728,fr,2728,2728
2729,2729,fr,2729,2729
2730,2730,gb,2730,2730
2731,2731,de,2731,2731
2732,2732,fr,2732,2732
2733,2733,fr,2733,2733
2734,2734,fr,2734,2734
2735,2735,gb,2735,2735
2736,2736,de,2736,2736
2737,2737,fr,2737,2737
2738,2738,fr,2738,2738
2739,2739,fr,2739,2739
2740,2740,gb,2740,2740
2741,2741,de,2741,2741
2742,2742,fr,2742,2742
2743,2743,fr,2743,2743
2744,2744,fr,2744,2744
2745,2745,gb,2745,2745
2746,2746,de,2746,2746
2747,2747,fr,2747,2747
2748,2748,fr,2748,2748
2749,2749,fr,2749,2749
2750,2750,gb,2750,2750
2751,2751,de,2751,2751
2752,2752,fr,2752,2752
2753,2753,fr,2753,2753
2754,2754,fr,2754,2754
2755,2755,gb,2755,2755
2756,2756,de,2756,2756
2757,2757,fr,2757,2757
2758,2758,fr,2758,2758
2759,2759,fr,2759,2759
2760,2760,gb,2760,2760
2761,2761,de,2761,2761
2762,2762,fr,2762,2762
2763,2763,fr,2763,2763
2764,2764,fr,2764,2764
2765,2765,gb,2765,2765
2766,2766,de,2766,2766
2767,2767,fr,2767,2767
2768,2768,fr,2768,2768
2769,2769,fr,2769,2769
2770,2770,gb,2770,2770
2771,2771,de,2771,2771
2772,2772,fr,2772,2772
2773,2773,fr,2773,2773
2774,2774,fr,2774,2774
2775,2775,gb,2775,2775
2776,2776,de,2776,2776
2777,2777,fr,2777,2777
2778,2778,fr,2778,2778
2779,2779,fr,2779,2779
2780,2780,gb,2780,2780
2781,2781,de,2781,2781
2782,2782,fr,2782,2782
2783,2783,fr,2783,2783
2784,2784,fr,2784,2784
2785,2785,gb,2785,2785
2786,2786,de,2786,2786
2787,2787,fr,2787,2787
2788,2788,fr,2788,2788
2789,2789,fr,2789,2789
2790,2790,gb,2790,2790
2791,2791,de,2791,2791
2792,2792,fr,2792,2792
2793,2793,fr,2793,2793
2794,2794,fr,2794,2794
2795,2795,gb,2795,2795
2796,2796,de,2796,2796
2797,2797,fr,2797,2797
2798,2798,fr,2798,2798
2799,2799,fr,2799,2799
2800,2800,gb,2800,2800
2801,2801,de,2801,2801
2802,2802,fr,2802,2802
2803,2803,fr,2803,2803
2804,2804,fr,2804,2804
2805,2805,gb,2805,2805
2806,2806,de,2806,2806
2807,2807,fr,2807,2807
2808,2808,fr,2808,2808
2809,2809,fr,2809,2809
2810,2810,gb,2810,2810
2811,2811,de,2811,2811
2812,2812,fr,2812,2812
2813,2813,fr,2813,2813
2814,2814,fr,2814,2814
2815,2815,gb,2815,2815
2816,2816,de,2816,2816
2817,2817,fr,2817,2817
2818,2818,fr,2818,2818
2819,2819,fr,2819,2819
2820,2820,gb,2820,2820
2821,2821,de,2821,2821
2822,2822,fr,2822,2822
2823,2823,fr,2823,2823
2824,2824,fr,2824,2824
2825,2825,gb,2825,2825
2826,2826,de,2826,2826
2827,2827,fr,2827,2827
2828,2828,fr,2828,2828
2829,2829,fr,2829,2829
2830,2830,gb,2830,2830
2831,2831,de,2831,2831
2832,2832,fr,2832,2832
2833,2833,fr,2833,2833
2834,2834,fr,2834,2834
2835,2835,gb,2835,2835
2836,2836,de,2836,2836
2837,2837,fr,2837,2837
2838,2838,fr,2838,2838
2839,2839,fr,2839,2839
2840,2840,gb,2840,2840
2841,2841,de,2841,2841
2842,2842,fr,2842,2842
2843,2843,fr,2843,2843
2844,2844,fr,2844,2844
2845,2845,gb,2845,2845
2846,2846,de,2846,2846
2847,2847,fr,2847,2847
2848,2848,fr,2848,2848
2849,2849,fr,2849,2849
2850,2850,gb,2850,2850
2851,2851,de,2851,2851
2852,2852,fr,2852,2852
2853,2853,fr,2853,2853
2854,2854,fr,2854,2854
2855,2855,gb,2855,2855
2856,2856,de,2856,2856
2857,2857,fr,2857,2857
2858,2858,fr,2858,2858
2859,2859,fr,2859,2859
2860,2860,gb,2860,2860
2861,2861,de,2861,2861
2862,2862,fr,2862,2862
2863,2863,fr,2863,2863
2864,2864,fr,2864,2864
2865,2865,gb,2865,2865
2866,2866,de,2866,2866
2867,2867,fr,2867,2867
2868,2868,fr,2868,2868
2869,2869,fr,2869,2869
2870,2870,gb,2870,2870
2871,2871,de,2871,2871
2872,2872,fr,2872,2872
2873,2873,fr,2873,2873
2874,2874,fr,2874,2874
2875,2875,gb,2875,2875
2876,2876,de,2876,2876
2877,2877,fr,2877,2877
2878,2878,fr,2878,2878
2879,2879,fr,2879,2879
2880,2880,gb,2880,2880
2881,2881,de,2881,2881
2882,2882,fr,2882,2882
2883,2883,fr,2883,2883
2884,2884,fr,2884,2884
2885,2885,gb,2885,2885
2886,2886,de,2886,2886
2887,2887,fr,2887,2887
2888,2888,fr,2888,2888
2889,2889,fr,2889,2889
2890,2890,gb,2890,2890
2891,2891,de,2891,2891
2892,2892,fr,2892,2892
2893,2893,fr,2893,2893
2894,2894,fr,2894,2894
2895,2895,gb,2895,2895
2896,2896,de,2896,2896
2897,2897,fr,2897,2897
2898,2898,fr,2898,2898
2899,2899,fr,2899,2899
2900,2900,gb,2900,2900
2901,2901,de,2901,2901
2902,2902,fr,2902,2902
2903,2903,fr,2903,2903
2904,2904,fr,2904,2904
2905,2905,gb,2905,2905
2906,2906,de,2906,2906
2907,2907,fr,2907,2907
2908,2908,fr,2908,2908
2909,2909,fr,2909,2909
2910,2910,gb,2910,2910
2911,2911,de,2911,2911
2912,2912,fr,2912,2912
2913,2913,fr,2913,2913
2914,2914,fr,2914,2914
2915,2915,gb,2915,2915
2916,2916,de,2916,2916
2917,2917,fr,2917,2917
2918,2918,fr,2918,2918
2919,2919,fr,2919,2919
2920,2920,gb,2920,2920
2921,2921,de,2921,2921
2922,2922,fr,2922,2922
2923,2923,fr,2923,2923
2924,2924,fr,2924,2924
2925,2925,gb,2925,2925
2926,2926,de,2926,2926
2927,2927,fr,2927,2927
2928,2928,fr,2928,2928
2929,2929,fr,2929,2929
2930,2930,gb,2930,2930
2931,2931,de,2931,2931
2932,2932,fr,2932,2932
2933,2933,fr,2933,2933
2934,2934,fr,2934,2934
2935,2935,gb,2935,2935
2936,2936,de,2936,2936
2937,2937,fr,2937,2937
2938,2938,fr,2938,2938
2939,2939,fr,2939,2939
2940,2940,gb,2940,2940
2941,2941,de,2941,2941
2942,2942,fr,2942,2942
2943,2943,fr,2943,2943
2944,2944,fr,2944,2944
2945,2945,gb,2945,2945
2946,2946,de,2946,2946
2947,2947,fr,2947,2947
2948,2948,fr,2948,2948
2949,2949,fr,2949,2949
2950,2950,gb,2950,2950
2951,2951,de,2951,2951
2952,2952,fr,2952,2952
2953,2953,fr,2953,2953
2954,2954,fr,2954,2954
2955,2955,gb,2955,2955
2956,2956,de,2956,2956
2957,2957,fr,2957,2957
2958,2958,fr,2958,2958
2959,2959,fr,2959,2959
2960,2960,gb,2960,2960
2961,2961,de,2961,2961
2962,2962,fr,2962,2962
2963,2963,fr,2963,2963
2964,2964,fr,2964,2964
2965,2965,gb,2965,2965
2966,2966,de,2966,2966
2967,2967,fr,2967,2967
2968,2968,fr,2968,2968
2969,2969,fr,2969,2969
2970,2970,gb,2970,2970
2971,2971,de,2971,2971
2972,2972,fr,2972,2972
2973,2973,fr,2973,2973
2974,2974,fr,2974,2974
2975,2975,gb,2975,2975
2976,2976,de,2976,2976
2977,2977,fr,2977,2977
2978,2978,fr,2978,2978
2979,2979,fr,2979,2979
2980,2980,gb,2980,2980
2981,2981,de,2981,2981
2982,2982,fr,2982,2982
2983,2983,fr,2983,2983
2984,2984,fr,2984,2984
2985,2985,gb,2985,2985
2986,2986,de,2986,2986
2987,2987,fr,2987,2987
2988,2988,fr,2988,2988
2989,2989,fr,2989,2989
2990,2990,gb,2990,2990
2991,2991,de,2991,2991
2992,2992,fr,2992,2992
2993,2993,fr,2993,2993
2994,2994,fr,2994,2994
2995,2995,gb,2995,2995
2996,2996,de,2996,2996
2997,2997,fr,2997,2997
2998,2998,fr,2998,2998
2999,2999,fr,2999,2999
3000,3000,gb,3000,3000
3001,3001,de,3001,3001
3002,3002,fr,3002,3002
3003,3003,fr,3003,3003
3004,3004,fr,3004,3004
3005,3005,gb,3005,3005
3006,3006,de,3006,3006
3007,3007,fr,3007,3007
3008,3008,fr,3008,3008
3009,3009,fr,3009,3009
3010,3010,gb,3010,3010
3011,3011,de,3011,3011
3012,3012,fr,3012,3012
3013,3013,fr,3013,3013
3014,3014,fr,3014,3014
3015,3015,gb,3015,3015
3016,3016,de,3016,3016
3017,3017,fr,3017,3017
3018,3018,fr,3018,3018
3019,3019,fr,3019,3019
3020,3020,gb,3020,3020
3021,3021,de,3021,3021
3022,3022,fr,3022,3022
3023,3023,fr,3023,3023
3024,3024,fr,3024,3024
3025,3025,gb,3025,3025
3026,3026,de,3026,3026
3027,3027,fr,3027,3027
3028,3028,fr,3028,3028
3029,3029,fr,3029,3029
3030,3030,gb,3030,3030
3031,3031,de,3031,3031
3032,3032,fr,3032,3032
3033,3033,fr,3033,3033
3034,3034,fr,3034,3034
3035,3035,gb,3035,3035
3036,3036,de,3036,3036
3037,3037,fr,3037,3037
3038,3038,fr,3038,3038
3039,3039,fr,3039,3039
3040,3040,gb,3040,3040
3041,3041,de,3041,3041
3042,3042,fr,3042,3042
3043,3043,fr,3043,3043
3044,3044,fr,3044,3044
3045,3045,gb,3045,3045
3046,3046,de,3046,3046
3047,3047,fr,3047,3047
3048,3048,fr,3048,3048
3049,3049,fr,3049,3049
3050,3050,gb,3050,3050
3051,3051,de,3051,3051
3052,3052,fr,3052,3052
3053,3053,fr,3053,3053
3054,3054,fr,3054,3054
3055,3055,gb,3055,3055
3056,3056,de,3056,3056
3057,3057,fr,3057,3057
3058,3058,fr,3058,3058
3059,3059,fr,3059,3059
3060,3060,gb,3060,3060
3061,3061,de,3061,3061
3062,3062,fr,3062,3062
3063,3063,fr,3063,3063
3064,3064,fr,3064,3064
3065,3065,gb,3065,3065
3066,3066,de,3066,3066
3067,3067,fr,3067,3067
3068,3068,fr,3068,3068
3069,3069,fr,3069,3069
3070,3070,gb,3070,3070
3071,3071,de,3071,3071
3072,3072,fr,3072,3072
3073,3073,fr,3073,3073
3074,3074,fr,3074,3074
3075,3075,gb,3075,3075
3076,3076,de,3076,3076
3077,3077,fr,3077,3077
3078,3078,fr,3078,3078
3079,3079,fr,3079,3079
3080,3080,gb,3080,3080
3081,3081,de,3081,3081
3082,3082,fr,3082,3082
3083,3083,fr,3083,3083
3084,3084,fr,3084,3084
3085,3085,gb,3085,3085
3086,3086,de,3086,3086
3087,3087,fr,3087,3087
3088,3088,fr,3088,3088
3089,3089,fr,3089,3089
3090,3090,gb,3090,3090
3091,3091,de,3091,3091
3092,3092,fr,3092,3092
3093,3093,fr,3093,3093
3094,3094,fr,3094,3094
3095,3095,gb,3095,3095
3096,3096,de,3096,3096
3097,3097,fr,3097,3097
3098,3098,fr,3098,3098
3099,3099,fr,3099,3099
3100,3100,gb,3100,3100
3101,3101,de,3101,3101
3102,3102,fr,3102,3102
3103,3103,fr,3103,3103
3104,3104,fr,3104,3104
3105,3105,gb,3105,3105
3106,3106,de,3106,3106
3107,3107,fr,3107,3107
3108,3108,fr,3108,3108
3109,3109,fr,3109,3109
3110,3110,gb,3110,3110
3111,3111,de,3111,3111
3112,3112,fr,3112,3112
3113,3113,fr,3113,3113
3114,3114,fr,3114,3114
3115,3115,gb,3115,3115
3116,3116,de,3116,3116
3117,3117,fr,3117,3117
3118,3118,fr,3118,3118
3119,3119,fr,3119,3119
3120,3120,gb,3120,3120
3121,3121,de,3121,3121
3122,3122,fr,3122,3122
3123,3123,fr,3123,3123
3124,3124,fr,3124,3124
3125,3125,gb,3125,3125
3126,3126,de,3126,3126
3127,3127,fr,3127,3127
3128,3128,fr,3128,3128
3129,3129,fr,3129,3129
3130,3130,gb,3130,3130
3131,3131,de,3131,3131
3132,3132,fr,3132,3132
3133,3133,fr,3133,3133
3134,3134,fr,3134,3134
3135,3135,gb,3135,3135
3136,3136,de,3136,3136
3137,3137,fr,3137,3137
3138,3138,fr,3138,3138
3139,3139,fr,3139,3139
3140,3140,gb,3140,3140
3141,3141,de,3141,3141
3142,3142,fr,3142,3142
3143,3143,fr,3143,3143
3144,3144,fr,3144,3144
3145,3145,gb,3145,3145
3146,3146,de,3146,3146
3147,3147,fr,3147,3147
3148,3148,fr,3148,3148
3149,3149,fr,3149,3149
3150,3150,gb,3150,3150
3151,3151,de,3151,3151
3152,3152,fr,3152,3152
3153,3153,fr,3153,3153
3154,3154,fr,3154,3154
3155,3155,gb,3155,3155
3156,3156,de,3156,3156
3157,3157,fr,3157,3157
3158,3158,fr,3158,3158
3159,3159,fr,3159,3159
3160,3160,gb,3160,3160
3161,3161,de,3161,3161
3162,3162,fr,3162,3162
3163,3163,fr,3163,3163
3164,3164,fr,3164,3164
3165,3165,gb,3165,3165
3166,3166,de,3166,3166
3167,3167,fr,3167,3167
3168,3168,fr,3168,3168
3169,3169,fr,3169,3169
3170,3170,gb,3170,3170
3171,3171,de,3171,3171
3172,3172,fr,3172,3172
3173,3173,fr,3173,3173
3174,3174,fr,3174,3174
3175,3175,gb,3175,3175
3176,3176,de,3176,3176
3177,3177,fr,3177,3177
3178,3178,fr,3178,3178
3179,3179,fr,3179,3179
3180,3180,gb,3180,3180
3181,3181,de,3181,3181
3182,3182,fr,3182,3182
3183,3183,fr,3183,3183
3184,3184,fr,3184,3184
3185,3185,gb,3185,3185
3186,3186,de,3186,3186
3187,3187,fr,3187,3187
3188,3188,fr,3188,3188
3189,3189,fr,3189,3189
3190,3190,gb,3190,3190
3191,3191,de,3191,3191
3192,3192,fr,3192,3192
3193,3193,fr,3193,3193
3194,3194,fr,3194,3194
3195,3195,gb,3195,3195
3196,3196,de,3196,3196
3197,3197,fr,3197,3197
3198,3198,fr,3198,3198
3199,3199,fr,3199,3199
3200,3200,gb,3200,3200
3201,3201,de,3201,3201
3202,3202,fr,3202,3202
3203,3203,fr,3203,3203
3204,3204,fr,3204,3204
3205,3205,gb,3205,3205
3206,3206,de,3206,3206
3207,3207,fr,3207,3207
3208,3208,fr,3208,3208
3209,3209,fr,3209,3209
3210,3210,gb,3210,3210
3211,3211,de,3211,3211
3212,3212,fr,3212,3212
3213,3213,fr,3213,3213
3214,3214,fr,3214,3214
3215,3215,gb,3215,3215
3216,3216,de,3216,3216
3217,3217,fr,3217,3217
3218,3218,fr,3218,3218
3219,3219,fr,3219,3219
3220,3220,gb,3220,3220
3221,3221,de,3221,3221
3222,3222,fr,3222,3222
3223,3223,fr,3223,3223
3224,3224,fr,3224,3224
3225,3225,gb,3225,3225
3226,3226,de,3226,3226
3227,3227,fr,3227,3227
3228,3228,fr,3228,3228
3229,3229,fr,3229,3229
3230,3230,gb,3230,3230
3231,3231,de,3231,3231
3232,3232,fr,3232,3232
3233,3233,fr,3233,3233
3234,3234,fr,3234,3234
3235,3235,gb,3235,3235
3236,3236,de,3236,3236
3237,3237,fr,3237,3237
3238,3238,fr,3238,3238
3239,3239,fr,3239,3239
3240,3240,gb,3240,3240
3241,3241,de,3241,3241
3242,3242,fr,3242,3242
3243,3243,fr,3243,3243
3244,3244,fr,3244,3244
3245,3245,gb,3245,3245
3246,3246,de,3246,3246
3247,3247,fr,3247,3247
3248,3248,fr,3248,3248
3249,3249,fr,3249,3249
3250,3250,gb,3250,3250
3251,3251,de,3251,3251
3252,3252,fr,3252,3252
3253,3253,fr,3253,3253
3254,3254,fr,3254,3254
3255,3255,gb,3255,3255
3256,3256,de,3256,3256
3257,3257,fr,3257,3257
3258,3258,fr,3258,3258
3259,3259,fr,3259,3259
3260,3260,gb,3260,3260
3261,3261,de,3261,3261
3262,3262,fr,3262,3262
3263,3263,fr,3263,3263
3264,3264,fr,3264,3264
3265,3265,gb,3265,3265
3266,3266,de,3266,3266
3267,3267,fr,3267,3267
3268,3268,fr,3268,3268
